,Combined_Test_acc,Combined_Train_acc,Other_NLL,Other_OT,Test_NLL,Test_OT,Test_Test_acc,Test_Train_acc,Train_NLL,Train_OT,Train_Test_acc,Train_Train_acc,lip_loss,model_Test_acc,model_Train_acc
799,0.5,0.5,5993.248046875,13.896319389343262,6136.1484375,15.141864776611328,0.875,0.5,-1978.1326904296875,13.24828052520752,0.5,1.0,248.08229064941406,0.5,1.0
800,0.5,0.5,5966.9677734375,13.869087219238281,6095.57861328125,15.095251083374023,0.875,0.5,-1982.2816162109375,13.265501976013184,0.5,1.0,289.8590393066406,0.5,1.0
801,0.5,0.5,5993.72265625,13.830726623535156,6157.00341796875,15.128657341003418,0.875,0.5,-1980.3482666015625,13.251365661621094,0.5,1.0,287.4262390136719,0.5,1.0
802,0.5,0.5,6013.27783203125,13.865334510803223,6165.6064453125,15.048510551452637,0.875,0.5,-1980.5018310546875,13.25117015838623,0.5,1.0,234.5975799560547,0.5,1.0
803,0.5,0.5,5973.44384765625,13.886272430419922,6117.19287109375,15.14719295501709,0.875,0.5,-1977.9561767578125,13.274323463439941,0.5,1.0,265.7229919433594,0.5,1.0
804,0.5,0.5,5939.5234375,13.910514831542969,6072.53955078125,15.153581619262695,0.875,0.5,-1980.161376953125,13.249019622802734,0.5,1.0,275.4169921875,0.5,1.0
805,0.5,0.5,5958.40283203125,13.89356803894043,6106.16259765625,15.128812789916992,0.875,0.5,-1983.893798828125,13.240150451660156,0.5,1.0,248.8778839111328,0.5,1.0
806,0.5,0.5,5982.8193359375,13.873135566711426,6130.81494140625,15.139060974121094,0.875,0.5,-1979.0882568359375,13.254084587097168,0.5,1.0,263.8976135253906,0.5,1.0
807,0.5,0.5,5971.3330078125,13.895309448242188,6114.29931640625,15.131632804870605,0.875,0.5,-1981.6708984375,13.25046443939209,0.5,1.0,251.59474182128906,0.5,1.0
808,0.5,0.5,5966.53125,13.895812034606934,6109.34228515625,15.103341102600098,0.875,0.5,-1980.8160400390625,13.277331352233887,0.5,1.0,256.75152587890625,0.5,1.0
809,0.5,0.5,6010.04931640625,13.86030387878418,6153.13671875,15.136650085449219,0.875,0.5,-1983.3380126953125,13.235814094543457,0.5,1.0,272.1703796386719,0.5,1.0
810,0.5,0.5,6077.2275390625,13.90283489227295,6236.58984375,15.105321884155273,0.875,0.5,-1986.36181640625,13.265487670898438,0.5,1.0,272.67352294921875,0.5,1.0
811,0.5,0.5,6007.005859375,13.89814281463623,6183.40625,15.110876083374023,0.875,0.5,-1971.141357421875,13.25682544708252,0.5,1.0,251.6988983154297,0.5,1.0
812,0.5,0.5,5942.1435546875,13.902976036071777,6088.80517578125,15.150124549865723,0.875,0.5,-1977.24658203125,13.243253707885742,0.5,1.0,325.20538330078125,0.5,1.0
813,0.5,0.5,5968.5703125,13.922926902770996,6100.91796875,15.144672393798828,0.875,0.5,-1981.3359375,13.274704933166504,0.5,1.0,268.4869384765625,0.5,1.0
814,0.5,0.5,6080.94384765625,13.895722389221191,6212.94677734375,15.194342613220215,0.875,0.5,-1984.77734375,13.2582426071167,0.5,1.0,302.19140625,0.5,1.0
815,0.5,0.5,6106.4921875,13.882451057434082,6238.83056640625,15.122057914733887,0.875,0.5,-1985.5762939453125,13.260371208190918,0.5,1.0,289.11175537109375,0.5,1.0
816,0.5,0.5,6059.9873046875,13.926244735717773,6205.71875,15.083632469177246,0.875,0.5,-1982.9205322265625,13.24713134765625,0.5,1.0,252.19947814941406,0.5,1.0
817,0.5,0.5,6044.783203125,13.876832962036133,6192.609375,15.150391578674316,0.875,0.5,-1983.208740234375,13.291522026062012,0.5,1.0,244.90042114257812,0.5,1.0
818,0.5,0.5,6097.568359375,13.850214958190918,6253.6787109375,15.022530555725098,0.875,0.5,-1981.1455078125,13.245219230651855,0.5,1.0,258.643310546875,0.5,1.0
819,0.5,0.5,6003.75830078125,13.92344856262207,6141.4970703125,15.144680976867676,0.875,0.5,-1981.3614501953125,13.239067077636719,0.5,1.0,248.41757202148438,0.5,1.0
820,0.5,0.5,5995.78759765625,13.882104873657227,6150.01708984375,15.138212203979492,0.875,0.5,-1977.8013916015625,13.257878303527832,0.5,1.0,290.0881042480469,0.5,1.0
821,0.5,0.5,6006.8955078125,13.909361839294434,6142.79248046875,15.165684700012207,0.875,0.5,-1986.890625,13.283555030822754,0.5,1.0,252.04136657714844,0.5,1.0
822,0.5,0.5,6081.57373046875,13.859341621398926,6215.330078125,15.090372085571289,0.875,0.5,-1986.3917236328125,13.254809379577637,0.5,1.0,282.154541015625,0.5,1.0
823,0.5,0.5,6171.62158203125,13.902274131774902,6327.0556640625,15.124098777770996,0.875,0.5,-1986.33203125,13.282636642456055,0.5,1.0,247.2052459716797,0.5,1.0
824,0.5,0.5,6118.90576171875,13.86813735961914,6259.8291015625,15.102109909057617,0.875,0.5,-1985.391845703125,13.253165245056152,0.5,1.0,302.6541442871094,0.5,1.0
825,0.5,0.5,6077.78662109375,13.89385986328125,6205.93359375,15.111406326293945,0.875,0.5,-1985.7127685546875,13.253965377807617,0.5,1.0,255.47979736328125,0.5,1.0
826,0.5,0.5,6089.89892578125,13.885730743408203,6219.05615234375,15.080397605895996,0.875,0.5,-1971.7845458984375,13.297211647033691,0.5,1.0,261.05169677734375,0.5,1.0
827,0.5,0.5,6001.2705078125,13.86327838897705,6130.7861328125,15.118619918823242,0.875,0.5,-1978.8045654296875,13.261191368103027,0.5,1.0,251.13095092773438,0.5,1.0
828,0.5,0.5,6054.84716796875,13.924519538879395,6191.318359375,15.119129180908203,0.875,0.5,-1985.8248291015625,13.256010055541992,0.5,1.0,271.4253845214844,0.5,1.0
829,0.5,0.5,6155.00830078125,13.90380573272705,6297.4072265625,15.06910514831543,0.875,0.5,-1987.0142822265625,13.228034973144531,0.5,1.0,291.70367431640625,0.5,1.0
830,0.5,0.5,6101.80859375,13.836559295654297,6250.12890625,15.147768020629883,0.875,0.5,-1980.3802490234375,13.264694213867188,0.5,1.0,247.35398864746094,0.5,1.0
831,0.5,0.5,6006.23486328125,13.871247291564941,6152.4111328125,15.181340217590332,0.875,0.5,-1981.9842529296875,13.25344467163086,0.5,1.0,258.5150146484375,0.5,1.0
832,0.5,0.5,6087.9404296875,13.863409042358398,6217.60888671875,15.107471466064453,0.875,0.5,-1989.8017578125,13.262707710266113,0.5,1.0,258.47998046875,0.5,1.0
833,0.5,0.5,6283.04833984375,13.871380805969238,6403.96337890625,15.126822471618652,0.875,0.5,-1988.81640625,13.262162208557129,0.5,1.0,259.41497802734375,0.5,1.0
834,0.5,0.5,6109.181640625,13.865785598754883,6253.17041015625,15.102885246276855,0.875,0.5,-1970.9420166015625,13.276562690734863,0.5,1.0,248.0055389404297,0.5,1.0
835,0.5,0.5,5884.07958984375,13.90483570098877,6012.66357421875,15.117663383483887,0.875,0.5,-1978.940673828125,13.24179744720459,0.5,1.0,283.53387451171875,0.5,1.0
836,0.5,0.5,5984.22607421875,13.857207298278809,6135.66357421875,15.090895652770996,0.875,0.5,-1984.68115234375,13.266671180725098,0.5,1.0,286.0528869628906,0.5,1.0
837,0.5,0.5,6167.19677734375,13.883681297302246,6291.76318359375,15.100690841674805,0.875,0.5,-1992.1451416015625,13.249937057495117,0.5,1.0,317.0838623046875,0.5,1.0
838,0.5,0.5,6346.17138671875,13.852349281311035,6482.17822265625,15.081706047058105,0.875,0.5,-1991.18505859375,13.238058090209961,0.5,1.0,269.3404541015625,0.5,1.0
839,0.5,0.5,6235.70947265625,13.909502983093262,6352.58056640625,15.17067813873291,0.875,0.5,-1967.689453125,13.259702682495117,0.5,1.0,274.96893310546875,0.5,1.0
840,0.5,0.5,5982.62841796875,13.902802467346191,6107.9873046875,15.055917739868164,0.875,0.5,-1982.6177978515625,13.25076961517334,0.5,1.0,241.75294494628906,0.5,1.0
841,0.5,0.5,6067.728515625,13.873716354370117,6205.0224609375,15.091227531433105,0.875,0.5,-1989.7080078125,13.254598617553711,0.5,1.0,269.5755310058594,0.5,1.0
842,0.5,0.5,6275.88427734375,13.871894836425781,6417.64892578125,15.095878601074219,0.875,0.5,-1985.078125,13.260669708251953,0.5,1.0,259.1679992675781,0.5,1.0
843,0.5,0.5,6162.3291015625,13.894257545471191,6320.9501953125,15.144462585449219,0.875,0.5,-1989.9462890625,13.273980140686035,0.5,1.0,265.6188659667969,0.5,1.0
844,0.5,0.5,6033.64306640625,13.833088874816895,6192.5703125,15.102150917053223,0.875,0.5,-1984.8970947265625,13.2459135055542,0.5,1.0,249.90733337402344,0.5,1.0
845,0.5,0.5,6180.68408203125,13.880106925964355,6310.12744140625,15.062788009643555,0.875,0.5,-1994.38818359375,13.233993530273438,0.5,1.0,251.81536865234375,0.5,1.0
846,0.5,0.5,6366.64208984375,13.88571834564209,6510.72998046875,15.07873249053955,0.875,0.5,-1995.442626953125,13.239230155944824,0.5,1.0,272.5254821777344,0.5,1.0
847,0.5,0.5,6348.212890625,13.926580429077148,6490.470703125,15.144633293151855,0.875,0.5,-1963.944091796875,13.289113998413086,0.5,1.0,266.8489990234375,0.5,1.0
848,0.5,0.5,5942.63916015625,13.87309741973877,6056.41015625,15.065557479858398,0.875,0.5,-1981.143798828125,13.276317596435547,0.5,1.0,258.2034912109375,0.5,1.0
849,0.5,0.5,5916.93017578125,13.914048194885254,6069.9892578125,15.170516014099121,0.875,0.5,-1984.4736328125,13.220699310302734,0.5,1.0,261.41094970703125,0.5,1.0
850,0.5,0.5,6154.0537109375,13.839813232421875,6295.32421875,15.103399276733398,0.875,0.5,-1989.6181640625,13.229254722595215,0.5,1.0,237.68299865722656,0.5,1.0
851,0.5,0.5,6347.3837890625,13.849486351013184,6492.42822265625,15.056486129760742,0.875,0.5,-1995.726806640625,13.231148719787598,0.5,1.0,294.6485900878906,0.5,1.0
852,0.5,0.5,6375.9599609375,13.85286808013916,6500.8662109375,15.095548629760742,0.875,0.5,-1992.0941162109375,13.267928123474121,0.5,1.0,233.18272399902344,0.5,1.0
853,0.5,0.5,6338.53271484375,13.903040885925293,6473.05810546875,15.157876014709473,0.875,0.5,-1995.2401123046875,13.254951477050781,0.5,1.0,263.69140625,0.5,1.0
854,0.5,0.5,6301.3466796875,13.870122909545898,6443.44970703125,15.080087661743164,0.875,0.5,-1994.1759033203125,13.240777015686035,0.5,1.0,287.8757629394531,0.5,1.0
855,0.5,0.5,6328.93994140625,13.915711402893066,6469.53662109375,15.12004566192627,0.875,0.5,-1996.64453125,13.245847702026367,0.5,1.0,242.33035278320312,0.5,1.0
856,0.5,0.5,6371.97021484375,13.90200138092041,6506.2646484375,15.165192604064941,0.875,0.5,-1990.2198486328125,13.275781631469727,0.5,1.0,248.94114685058594,0.5,1.0
857,0.5,0.5,6296.45703125,13.874789237976074,6440.51806640625,15.131680488586426,0.875,0.5,-1991.3037109375,13.251368522644043,0.5,1.0,265.70208740234375,0.5,1.0
858,0.5,0.5,6293.2353515625,13.874822616577148,6423.13818359375,15.144506454467773,0.875,0.5,-1992.315673828125,13.267156600952148,0.5,1.0,245.7677764892578,0.5,1.0
859,0.5,0.5,6316.7705078125,13.878607749938965,6447.3076171875,15.1536865234375,0.875,0.5,-1991.1544189453125,13.240885734558105,0.5,1.0,279.99371337890625,0.5,1.0
860,0.5,0.5,6331.27392578125,13.90652084350586,6464.84228515625,15.118204116821289,0.875,0.5,-1996.8349609375,13.245525360107422,0.5,1.0,257.07159423828125,0.5,1.0
861,0.5,0.5,6380.25830078125,13.895686149597168,6551.61181640625,15.105998992919922,0.875,0.5,-1994.2705078125,13.263533592224121,0.5,1.0,325.8511962890625,0.5,1.0
862,0.5,0.5,6359.24755859375,13.864267349243164,6479.32373046875,15.12777328491211,0.875,0.5,-1990.30078125,13.253076553344727,0.5,1.0,277.5727233886719,0.5,1.0
863,0.5,0.5,6343.19140625,13.909310340881348,6479.35546875,15.101593017578125,0.875,0.5,-1995.776123046875,13.256937980651855,0.5,1.0,280.494140625,0.5,1.0
864,0.5,0.5,6378.80126953125,13.902190208435059,6516.03076171875,15.03901481628418,0.875,0.5,-1997.927490234375,13.235152244567871,0.5,1.0,310.1652526855469,0.5,1.0
865,0.5,0.5,6427.673828125,13.863232612609863,6557.74072265625,15.10858154296875,0.875,0.5,-1991.1204833984375,13.257863998413086,0.5,1.0,274.9883117675781,0.5,1.0
866,0.5,0.5,6329.9560546875,13.884777069091797,6469.00634765625,15.147143363952637,0.875,0.5,-1989.3663330078125,13.230862617492676,0.5,1.0,262.4991149902344,0.5,1.0
867,0.5,0.5,6230.91162109375,13.881573677062988,6353.232421875,15.04928207397461,0.875,0.5,-1993.2744140625,13.223587989807129,0.5,1.0,303.0777282714844,0.5,1.0
868,0.5,0.5,6276.5927734375,13.872232437133789,6400.46728515625,15.10268497467041,0.875,0.5,-1996.180908203125,13.25179672241211,0.5,1.0,267.8007507324219,0.5,1.0
869,0.5,0.5,6379.98779296875,13.877169609069824,6518.52197265625,15.09166145324707,0.875,0.5,-1994.16845703125,13.267470359802246,0.5,1.0,263.3903503417969,0.5,1.0
870,0.5,0.5,6395.03759765625,13.908674240112305,6545.2119140625,15.029763221740723,0.875,0.5,-1997.6142578125,13.267271995544434,0.5,1.0,241.39767456054688,0.5,1.0
871,0.5,0.5,6261.8828125,13.876181602478027,6404.02685546875,15.187314987182617,0.875,0.5,-1980.3221435546875,13.25918960571289,0.5,1.0,250.7095184326172,0.5,1.0
872,0.5,0.5,6052.84375,13.850619316101074,6173.39306640625,15.119813919067383,0.875,0.5,-1990.4931640625,13.245904922485352,0.5,1.0,267.962890625,0.5,1.0
873,0.5,0.5,6196.958984375,13.892820358276367,6342.24169921875,15.084535598754883,0.875,0.5,-1991.7403564453125,13.250146865844727,0.5,1.0,233.7427520751953,0.5,1.0
874,0.5,0.5,6434.40869140625,13.896821975708008,6569.3564453125,15.112443923950195,0.875,0.5,-1993.822265625,13.256500244140625,0.5,1.0,247.51629638671875,0.5125,1.0
875,0.5,0.5,6424.03125,13.869330406188965,6560.5556640625,15.058377265930176,0.875,0.5,-1994.684814453125,13.261316299438477,0.5,1.0,230.90380859375,0.5,1.0
876,0.5,0.5,6382.85791015625,13.864851951599121,6536.70849609375,15.094362258911133,0.875,0.5,-2000.04833984375,13.263593673706055,0.5,1.0,253.22265625,0.5,1.0
877,0.5,0.5,6416.2509765625,13.866341590881348,6563.62060546875,15.105112075805664,0.875,0.5,-2002.8966064453125,13.225356101989746,0.5,1.0,305.08648681640625,0.5,1.0
878,0.5,0.5,6447.5498046875,13.88986587524414,6594.12353515625,15.110297203063965,0.875,0.5,-1991.8614501953125,13.247279167175293,0.5,1.0,291.6259460449219,0.5125,1.0
879,0.5,0.5,6311.42138671875,13.868326187133789,6452.890625,15.095853805541992,0.875,0.5,-1995.9957275390625,13.254996299743652,0.5,1.0,291.072265625,0.5,1.0
880,0.5,0.5,6294.65673828125,13.869324684143066,6421.60498046875,15.149174690246582,0.875,0.5,-1992.7281494140625,13.250162124633789,0.5,1.0,286.6289978027344,0.5,1.0
881,0.5,0.5,6376.79833984375,13.897903442382812,6518.74169921875,15.073473930358887,0.875,0.5,-1998.219970703125,13.245542526245117,0.5,1.0,287.13006591796875,0.5,1.0
882,0.5,0.5,6506.8310546875,13.88325023651123,6648.62353515625,15.15357494354248,0.875,0.5,-2001.7913818359375,13.239395141601562,0.5,1.0,274.2945251464844,0.5,1.0
883,0.5,0.5,6504.85546875,13.925262451171875,6656.83544921875,15.149263381958008,0.875,0.5,-1996.796875,13.254319190979004,0.5,1.0,301.1309814453125,0.5,1.0
884,0.5,0.5,6428.70458984375,13.875274658203125,6566.77978515625,15.078314781188965,0.875,0.5,-2002.8214111328125,13.230691909790039,0.5,1.0,248.70101928710938,0.5,1.0
885,0.5,0.5,6492.32080078125,13.872764587402344,6627.40087890625,15.049394607543945,0.875,0.5,-2001.13427734375,13.242463111877441,0.5,1.0,256.9858703613281,0.5,1.0
886,0.5,0.5,6491.78173828125,13.875772476196289,6650.76171875,15.063355445861816,0.875,0.5,-1984.75146484375,13.241242408752441,0.5,1.0,249.87806701660156,0.5,1.0
887,0.5,0.5,6353.419921875,13.817926406860352,6481.48779296875,15.129131317138672,0.875,0.5,-1996.234130859375,13.25533676147461,0.5,1.0,276.7135009765625,0.5125,1.0
888,0.5,0.5,6376.52392578125,13.856544494628906,6488.26171875,15.164289474487305,0.875,0.5,-1998.385498046875,13.241293907165527,0.5,1.0,241.55308532714844,0.5,1.0
889,0.5,0.5,6489.30517578125,13.88973617553711,6645.83935546875,15.035785675048828,0.875,0.5,-2000.18994140625,13.235861778259277,0.5,1.0,290.12493896484375,0.5,1.0
890,0.5,0.5,6541.61328125,13.914529800415039,6663.28076171875,15.163152694702148,0.875,0.5,-1982.3880615234375,13.233153343200684,0.5,1.0,248.82379150390625,0.5,1.0
891,0.5,0.5,6394.158203125,13.878091812133789,6527.45263671875,15.141615867614746,0.875,0.5,-1993.60107421875,13.262164115905762,0.5,1.0,273.6914978027344,0.5,1.0
892,0.5,0.5,6392.2529296875,13.929326057434082,6534.11474609375,15.148825645446777,0.875,0.5,-1999.691162109375,13.24689769744873,0.5,1.0,250.9124755859375,0.5,1.0
893,0.5,0.5,6546.01953125,13.886499404907227,6687.87060546875,15.083823204040527,0.875,0.5,-2001.4241943359375,13.246675491333008,0.5,1.0,279.0415344238281,0.5,1.0
894,0.5,0.5,6608.16064453125,13.873905181884766,6757.3994140625,15.084793090820312,0.875,0.5,-2005.1673583984375,13.247299194335938,0.5,1.0,296.4842224121094,0.5,1.0
895,0.5,0.5,6627.99267578125,13.854570388793945,6788.44873046875,15.101476669311523,0.875,0.5,-1996.884765625,13.236762046813965,0.5,1.0,247.2079620361328,0.5,1.0
896,0.5,0.5,6433.2939453125,13.901216506958008,6561.7470703125,15.135481834411621,0.875,0.5,-1992.2396240234375,13.231432914733887,0.5,1.0,243.15118408203125,0.5,1.0
897,0.5,0.5,6357.68017578125,13.881749153137207,6464.09326171875,15.170523643493652,0.875,0.5,-1994.8245849609375,13.230666160583496,0.5,1.0,262.0133056640625,0.5,1.0
898,0.5,0.5,6471.82470703125,13.856940269470215,6606.69482421875,15.104743003845215,0.875,0.5,-2004.56982421875,13.251751899719238,0.5,1.0,237.09605407714844,0.5,1.0
899,0.5,0.5,6621.90380859375,13.877772331237793,6751.890625,15.108146667480469,0.875,0.5,-2001.6307373046875,13.23199462890625,0.5,1.0,286.2451477050781,0.5,1.0
900,0.5,0.5,6539.20458984375,13.91176986694336,6694.53662109375,15.180948257446289,0.875,0.5,-1970.4407958984375,13.24955940246582,0.5,1.0,264.6169128417969,0.5125,1.0
901,0.5,0.5,6191.8310546875,13.891400337219238,6319.48974609375,15.063647270202637,0.875,0.5,-1994.4837646484375,13.246517181396484,0.5,1.0,236.70706176757812,0.5125,1.0
902,0.5,0.5,6307.2958984375,13.904531478881836,6429.18212890625,15.094127655029297,0.875,0.5,-2000.3033447265625,13.238301277160645,0.5,1.0,304.8106994628906,0.5125,1.0
903,0.5,0.5,6563.23193359375,13.87733268737793,6724.37841796875,15.18032455444336,0.875,0.5,-2002.165283203125,13.261239051818848,0.5,1.0,252.77830505371094,0.5,1.0
904,0.5,0.5,6647.669921875,13.882088661193848,6809.0625,15.071773529052734,0.875,0.5,-2000.5361328125,13.226802825927734,0.5,1.0,296.8408508300781,0.5,1.0
905,0.5,0.5,6549.3564453125,13.884160041809082,6695.78369140625,15.079259872436523,0.875,0.5,-1998.385498046875,13.25590705871582,0.5,1.0,294.6884765625,0.5,1.0
906,0.5,0.5,6471.29296875,13.852642059326172,6596.07568359375,15.153564453125,0.875,0.5,-1998.4993896484375,13.239253997802734,0.5,1.0,249.9897918701172,0.5,1.0
907,0.5,0.5,6563.9990234375,13.876266479492188,6714.26904296875,15.081210136413574,0.875,0.5,-2003.3507080078125,13.235895156860352,0.5,1.0,266.3296203613281,0.5,1.0
908,0.5,0.5,6620.94287109375,13.905661582946777,6758.14453125,15.107353210449219,0.875,0.5,-2002.9180908203125,13.244242668151855,0.5,1.0,255.57066345214844,0.5,1.0
909,0.5,0.5,6636.12890625,13.853036880493164,6773.36962890625,15.093781471252441,0.875,0.5,-2003.0035400390625,13.264457702636719,0.5,1.0,268.95782470703125,0.5125,1.0
910,0.5,0.5,6584.08642578125,13.87450885772705,6688.6171875,15.147687911987305,0.875,0.5,-1999.2232666015625,13.24707317352295,0.5,1.0,277.23016357421875,0.5,1.0
911,0.5,0.5,6582.6513671875,13.886691093444824,6720.37060546875,15.167425155639648,0.875,0.5,-1994.8143310546875,13.250551223754883,0.5,1.0,273.7087707519531,0.5,1.0
912,0.5,0.5,6562.294921875,13.844633102416992,6674.296875,15.096019744873047,0.875,0.5,-2002.0347900390625,13.252995491027832,0.5,1.0,249.43270874023438,0.5,1.0
913,0.5,0.5,6611.470703125,13.904180526733398,6728.82958984375,15.0848388671875,0.875,0.5,-2005.486328125,13.260076522827148,0.5,1.0,240.9791717529297,0.5,1.0
914,0.5,0.5,6668.4189453125,13.874183654785156,6824.8046875,15.145320892333984,0.875,0.5,-1998.0892333984375,13.25744342803955,0.5,1.0,258.5166931152344,0.5125,1.0
915,0.5,0.5,6637.34765625,13.887053489685059,6785.3515625,15.076619148254395,0.875,0.5,-1999.0604248046875,13.265198707580566,0.5,1.0,263.81048583984375,0.5,1.0
916,0.5,0.5,6529.2919921875,13.868579864501953,6677.83447265625,15.136796951293945,0.875,0.5,-1998.6337890625,13.232370376586914,0.5,1.0,269.6421203613281,0.4875,1.0
917,0.5,0.5,6490.31982421875,13.880875587463379,6622.89208984375,15.052629470825195,0.875,0.5,-1988.5894775390625,13.269989013671875,0.5,1.0,246.3964080810547,0.5,1.0
918,0.5,0.5,6486.10107421875,13.8477201461792,6626.40869140625,15.101455688476562,0.875,0.5,-2002.3525390625,13.220969200134277,0.5,1.0,281.6990661621094,0.5,1.0
919,0.5,0.5,6623.919921875,13.8696928024292,6751.03271484375,15.079838752746582,0.875,0.5,-2004.45068359375,13.22567081451416,0.5,1.0,261.5252380371094,0.5,1.0
920,0.5,0.5,6780.5517578125,13.871386528015137,6937.33740234375,15.114168167114258,0.875,0.5,-2008.8021240234375,13.2774076461792,0.5,1.0,261.1445617675781,0.5,1.0
921,0.5,0.5,6704.14013671875,13.929190635681152,6836.9306640625,15.01476001739502,0.875,0.5,-2000.2596435546875,13.241854667663574,0.5,1.0,250.0345916748047,0.5,1.0
922,0.5,0.5,6530.49609375,13.929670333862305,6674.7548828125,15.182528495788574,0.875,0.5,-2001.8502197265625,13.257767677307129,0.5,1.0,232.99571228027344,0.5,1.0
923,0.5,0.5,6540.177734375,13.83317756652832,6654.421875,15.100075721740723,0.875,0.5,-2001.1854248046875,13.220490455627441,0.5,1.0,241.43389892578125,0.5125,1.0
924,0.5,0.5,6704.96142578125,13.841975212097168,6839.84619140625,15.087128639221191,0.875,0.5,-2005.703125,13.263858795166016,0.5,1.0,246.10540771484375,0.5,1.0
925,0.5,0.5,6774.41455078125,13.895710945129395,6908.17333984375,15.08620548248291,0.875,0.5,-2007.16064453125,13.278173446655273,0.5,1.0,253.50830078125,0.5,1.0
926,0.5,0.5,6657.93896484375,13.870611190795898,6793.24853515625,15.075090408325195,0.875,0.5,-2003.69482421875,13.252634048461914,0.5,1.0,245.8750762939453,0.5,1.0
927,0.5,0.5,6561.1376953125,13.865331649780273,6691.00244140625,15.15550708770752,0.875,0.5,-2007.100341796875,13.2525053024292,0.5,1.0,259.8088684082031,0.5,1.0
928,0.5,0.5,6657.89306640625,13.84974193572998,6789.82177734375,15.08297061920166,0.875,0.5,-2006.7725830078125,13.242192268371582,0.5,1.0,271.31060791015625,0.5,1.0
929,0.5,0.5,6754.31005859375,13.89295482635498,6868.2734375,15.11127758026123,0.875,0.5,-2004.1759033203125,13.240917205810547,0.5,1.0,289.1753845214844,0.5125,1.0
930,0.5,0.5,6721.4560546875,13.921252250671387,6845.02978515625,15.116439819335938,0.875,0.5,-2006.5635986328125,13.244467735290527,0.5,1.0,240.14425659179688,0.5,1.0
931,0.5,0.5,6639.2666015625,13.85706901550293,6784.08203125,15.13106918334961,0.875,0.5,-1997.9263916015625,13.262907981872559,0.5,1.0,278.8670959472656,0.5,1.0
932,0.5,0.5,6564.02734375,13.917655944824219,6707.71875,15.098891258239746,0.875,0.5,-2002.42333984375,13.258848190307617,0.5,1.0,270.6445007324219,0.5125,1.0
933,0.5,0.5,6633.6962890625,13.889620780944824,6764.13916015625,15.08193302154541,0.875,0.5,-2008.1500244140625,13.21099853515625,0.5,1.0,256.32275390625,0.5,1.0
934,0.5,0.5,6732.10791015625,13.903077125549316,6876.16650390625,15.131449699401855,0.875,0.5,-2008.4267578125,13.261514663696289,0.5,1.0,255.54344177246094,0.5,1.0
935,0.5,0.5,6707.541015625,13.86665153503418,6861.48291015625,15.208824157714844,0.875,0.5,-2007.98681640625,13.259804725646973,0.5,1.0,257.22802734375,0.5,1.0
936,0.5,0.5,6673.57763671875,13.839189529418945,6810.18115234375,15.070236206054688,0.875,0.5,-2008.550537109375,13.23635196685791,0.5,1.0,268.4105529785156,0.5,1.0
937,0.5,0.5,6746.3134765625,13.864577293395996,6901.93896484375,15.10718059539795,0.875,0.5,-2008.93994140625,13.244284629821777,0.5,1.0,250.12564086914062,0.5,1.0
938,0.5,0.5,6773.30859375,13.869221687316895,6898.13916015625,15.125711441040039,0.875,0.5,-2007.0323486328125,13.225757598876953,0.5,1.0,236.08322143554688,0.5,1.0
939,0.5,0.5,6757.05615234375,13.875317573547363,6889.109375,15.05211353302002,0.875,0.5,-2004.1754150390625,13.263847351074219,0.5,1.0,238.91542053222656,0.5,1.0
940,0.5,0.5,6694.35107421875,13.906234741210938,6834.31982421875,15.048139572143555,0.875,0.5,-2005.93408203125,13.254242897033691,0.5,1.0,253.49969482421875,0.5,1.0
941,0.5,0.5,6704.50439453125,13.868858337402344,6850.70654296875,15.16064167022705,0.875,0.5,-2007.696533203125,13.265069007873535,0.5,1.0,265.59075927734375,0.5,1.0
942,0.5,0.5,6746.5439453125,13.843585014343262,6881.78271484375,15.105996131896973,0.875,0.5,-2010.5682373046875,13.237311363220215,0.5,1.0,285.9996643066406,0.5,1.0
943,0.5,0.5,6770.46484375,13.856210708618164,6918.18603515625,15.181977272033691,0.875,0.5,-2009.11083984375,13.260638236999512,0.5,1.0,275.3106994628906,0.5,1.0
944,0.5,0.5,6790.4091796875,13.867576599121094,6923.95166015625,15.153904914855957,0.875,0.5,-2008.2186279296875,13.253436088562012,0.5,1.0,263.1475524902344,0.5,1.0
945,0.5,0.5,6792.09716796875,13.855814933776855,6937.9609375,15.087308883666992,0.875,0.5,-2007.9111328125,13.24858570098877,0.5,1.0,261.6575927734375,0.5125,1.0
946,0.5,0.5,6854.8154296875,13.899435997009277,6986.29248046875,15.081656455993652,0.875,0.5,-2015.59375,13.253557205200195,0.5,1.0,243.1313934326172,0.5,1.0
947,0.5,0.5,6970.48681640625,13.886950492858887,7118.75244140625,15.097054481506348,0.875,0.5,-2005.5174560546875,13.247199058532715,0.5,1.0,262.90863037109375,0.5,1.0
948,0.5,0.5,6842.5615234375,13.884793281555176,6967.60498046875,15.095714569091797,0.875,0.5,-2001.442626953125,13.271966934204102,0.5,1.0,261.116943359375,0.5,1.0
949,0.5,0.5,6694.06982421875,13.872398376464844,6807.03466796875,15.0692138671875,0.875,0.5,-2007.9903564453125,13.240365982055664,0.5,1.0,251.17877197265625,0.5125,1.0
950,0.5,0.5,6740.5205078125,13.852617263793945,6856.12451171875,15.112993240356445,0.875,0.5,-2006.928466796875,13.243331909179688,0.5,1.0,277.1721496582031,0.5,1.0
951,0.5,0.5,6843.939453125,13.836444854736328,6977.74072265625,15.048179626464844,0.875,0.5,-2012.838623046875,13.234232902526855,0.5,1.0,271.4398193359375,0.5,1.0
